date,gold,commodity,snp500,u10bond
2018-10-03,-0.0034,0.0093,0.0007,0.000122331
2018-10-04,-0.0011,-0.0147,-0.0082,0.000122562
2018-10-05,0.0033,-0.0017,-0.0055,0.000124331
2018-10-06,,,,
2018-10-07,,,,
2018-10-08,-0.0141,-0.0016,-0.0004,0.000124254
2018-10-09,0.0025,0.0058,-0.0014,0.000123292
2018-10-10,0.0017,-0.0162,-0.0329,0.000122062
2018-10-11,0.0288,-0.0198,-0.0206,0.000120985
2018-10-12,-0.0046,0.0042,0.0142,0.000121793
2018-10-13,,,,
2018-10-14,,,,0.000121485
2018-10-15,0.0068,0.0068,-0.0059,0.00012137
2018-10-16,0.0005,0.0015,0.0215,0.000121639
2018-10-17,-0.0029,-0.0138,-0.0003,0.000123331
2018-10-18,0.0021,-0.0108,-0.0144,0.000122177
2018-10-19,-0.0011,0.0041,-0.0004,0.000122908
2018-10-20,,,,
2018-10-21,,,,0.000122754
2018-10-22,-0.0033,0.0013,-0.0043,0.000123062
2018-10-23,0.0099,-0.0237,-0.0055,0.000121947
2018-10-24,-0.0046,-0.0003,-0.0309,0.00011964
2018-10-25,0.0009,0.0026,0.0186,0.000120216
2018-10-26,0.0024,0.0064,-0.0173,0.000118332
2018-10-27,,,,
2018-10-28,,,,0.000118563
2018-10-29,-0.0062,-0.0057,-0.0066,0.000118794
2018-10-30,0.0005,-0.0121,0.0157,0.000119947
2018-10-31,-0.0084,-0.0075,0.0109,0.000121101
2018-11-01,0.0194,-0.012,0.0106,0.000120524
2018-11-02,-0.0043,-0.0006,-0.0063,0.000123831
2018-11-03,,,,
2018-11-04,,,,0.000123446
2018-11-05,-0.0008,0.0017,0.0056,0.0001231
2018-11-06,-0.0049,-0.0096,0.0063,0.000124254
2018-11-07,0.002,0.0006,0.0212,0.000124485
2018-11-08,-0.0029,-0.0087,-0.0025,0.000124561
2018-11-09,-0.0135,-0.0063,-0.0092,0.000122523
2018-11-11,,,,
2018-11-12,-0.0042,0.0021,-0.0197,0.000121178
2018-11-13,-0.0017,-0.0341,-0.0015,0.000120793
2018-11-14,0.0072,0.015,-0.0076,0.000120255
2018-11-15,0.004,-0.0066,0.0106,0.000119601
2018-11-16,0.0066,0.0056,0.0022,0.000117871
2018-11-18,,,,0.000117563
2018-11-19,0.0019,0.0066,-0.0166,0.000117794
2018-11-20,-0.0033,-0.0388,-0.0182,0.000117717
2018-11-21,0.0056,0.009,0.003,0.000117871
2018-11-22,0,,,0.000117871
2018-11-23,-0.0039,-0.044,-0.0066,0.00011714
2018-11-24,,,,
2018-11-25,,,,0.000117217
2018-11-26,-0.0007,0.0107,0.0155,0.00011764
2018-11-27,-0.0074,-0.0042,0.0033,0.00011764
2018-11-28,0.0084,-0.0045,0.023,0.000117717
2018-11-29,0.0035,0.0093,-0.0022,0.000116602
2018-11-30,-0.0035,-0.004,0.0082,0.000115102
2018-12-01,,,,
2018-12-02,,,,0.000116871
2018-12-03,0.0109,0.0203,0.0109,0.000114064
2018-12-04,0.0052,0.0055,-0.0324,0.000112103
2018-12-05,-0.0034,-0.0031,,0.00011218
2018-12-06,0.0005,-0.0194,-0.0015,0.000111218
2018-12-07,0.0069,0.0209,-0.0233,0.000109911
2018-12-08,,,,
2018-12-09,,,,0.000108796
2018-12-10,-0.0026,-0.0189,0.0018,0.000110103
2018-12-11,-0.0017,0.0029,-0.0004,0.000110719
2018-12-12,0.0027,-0.004,0.0054,0.000111949
2018-12-13,-0.0019,0.0122,-0.0002,0.000112026
2018-12-14,-0.0047,-0.0165,-0.0191,0.000111334
2018-12-15,,,,
2018-12-16,,,,0.000111257
2018-12-17,0.0083,-0.0138,-0.0208,0.000109873
2018-12-18,0.0015,-0.0315,0.0001,0.000108565
2018-12-19,0.002,0.0123,-0.0154,0.000106219
2018-12-20,0.009,-0.0276,-0.0158,0.000107988
2018-12-21,-0.0074,-0.0038,-0.0206,0.000107219
2018-12-22,,,,
2018-12-23,,,,0.000107219
2018-12-24,0.0106,-0.0342,-0.0271,0.000105258
2018-12-25,0.0022,,,0.000105796
2018-12-26,-0.0014,0.0352,0.0496,0.000108065
2018-12-27,0.0066,-0.0159,0.0086,0.000106681
2018-12-28,0.0044,0.0022,-0.0012,0.000104451
2018-12-30,,,,0.000104451
2018-12-31,-0.0013,-0.0017,0.0085,0.000103297
2019-01-01,0.0016,,,0.000103297
2019-01-02,0.0006,0.0096,0.0013,0.000101259
2019-01-03,0.0083,0.0087,-0.0248,9.81E-05
2019-01-04,-0.007,0.0147,0.0343,0.000102605
2019-01-05,,,,
2019-01-06,,,,0.000102605
2019-01-07,0.0032,0.0062,0.007,0.000103758
2019-01-08,-0.0031,0.0136,0.0097,0.000104989
2019-01-09,0.0047,0.0276,0.0041,0.000104297
2019-01-10,-0.0036,0.001,0.0045,0.000105604
2019-01-11,0.0016,-0.007,-0.0001,0.000103797
2019-01-12,,,,
2019-01-13,,,,0.000103797
2019-01-14,0.0014,-0.0082,-0.0053,0.000104066
2019-01-15,-0.0022,0.0119,0.0107,0.000104528
2019-01-16,0.0042,0.0046,0.0022,0.000104874
2019-01-17,-0.0012,-0.0005,0.0076,0.000105758
2019-01-18,-0.0075,0.0176,0.0132,0.000107219
2019-01-19,,,,
2019-01-20,-0.0004,,,
2019-01-21,-0.0023,,,0.000106642
2019-01-22,0.0034,-0.016,-0.0142,0.000105412
2019-01-23,0.0005,-0.0021,0.0022,0.000105758
2019-01-24,-0.0033,0.0022,0.0014,0.000104451
2019-01-25,0.0143,0.0075,0.0085,0.000106104
2019-01-26,,,,
2019-01-27,,,,0.00010595
2019-01-28,0.0039,-0.0205,-0.0078,0.000105681
2019-01-29,0.0045,0.0145,-0.0015,0.00010422
2019-01-30,0.003,0.008,0.0155,0.000102989
2019-01-31,0.0072,-0.0061,0.0086,0.000101259
2019-02-01,-0.0023,0.0133,0.0009,0.00010322
2019-02-02,,,,
2019-02-03,,,,0.000103489
2019-02-04,-0.002,-0.0015,0.0068,0.000104797
2019-02-05,-0.0001,-0.006,0.0047,0.000103989
2019-02-06,-0.0036,0.0044,-0.0022,0.000103835
2019-02-07,-0.0001,-0.0141,-0.0094,0.000102182
2019-02-08,0.0033,0.0042,0.0007,0.000101297
2019-02-09,,,,
2019-02-10,,,,0.000101297
2019-02-11,-0.0051,-0.004,0.0007,0.000102067
2019-02-12,0.0016,0.0101,0.0129,0.000103297
2019-02-13,0.0008,0.0105,0.003,0.000104181
2019-02-14,-0.0008,0.0037,-0.0027,0.000102105
2019-02-15,0.0059,0.0172,0.0109,0.000102451
2019-02-16,,,,
2019-02-17,0.0039,,,
2019-02-18,0.004,,,0.000102797
2019-02-19,0.0085,0.0019,0.0015,0.000101374
2019-02-20,0.0025,0.0068,0.0018,0.000101836
2019-02-21,-0.0145,0.0026,-0.0035,0.000103643
2019-02-22,0.0039,0.0029,0.0064,0.000102067
2019-02-23,,,,
2019-02-24,,,,0.000102528
2019-02-25,-0.0024,-0.0208,0.0012,0.000102605
2019-02-26,-0.0009,0.0023,-0.0008,0.000101451
2019-02-27,-0.0031,0.0125,-0.0005,0.000103297
2019-02-28,-0.0039,-0.001,-0.0028,0.000104489
2019-03-01,-0.0128,-0.0117,0.0069,0.000106104
2019-03-02,,,,
2019-03-03,,,,0.000106373
2019-03-04,-0.009,0.004,-0.0039,0.000104758
2019-03-05,-0.0022,0.0032,-0.0011,0.000104566
2019-03-06,0.0023,-0.0039,-0.0065,0.000103566
2019-03-07,-0.0012,0.0015,-0.0081,0.000101567
2019-03-08,0.0103,-0.0036,-0.0021,0.000101144
2019-03-09,,,,
2019-03-10,,,,0.000101144
2019-03-11,-0.0063,0.0046,0.0147,0.000101567
2019-03-12,0.0054,0.0053,0.003,0.0001
2019-03-13,0.0086,0.0128,0.0069,0.000100951
2019-03-14,-0.0108,0.0007,-0.0009,0.000101144
2019-03-15,0.006,0.0015,0.005,9.96E-05
2019-03-16,,,,
2019-03-17,,,,9.98E-05
2019-03-18,-0.0011,0.0047,0.0037,0.000100182
2019-03-19,0.0038,0.002,-0.0001,0.000100682
2019-03-20,-0.0037,0.0095,-0.0029,9.71E-05
2019-03-21,0.0043,-0.0025,0.0109,9.76E-05
2019-03-22,0.0038,-0.0097,-0.019,9.37E-05
2019-03-23,,,,
2019-03-24,,,,9.43E-05
2019-03-25,0.0078,0.0003,-0.0008,9.25E-05
2019-03-26,-0.0057,0.0065,0.0072,9.33E-05
2019-03-27,-0.0035,-0.0054,-0.0046,9.16E-05
2019-03-28,-0.0137,-0.0045,0.0036,9.20E-05
2019-03-29,0.0024,0.0031,0.0067,9.26E-05
2019-03-30,,,,
2019-03-31,,,,9.34E-05
2019-04-01,-0.0034,0.0128,0.0116,9.63E-05
2019-04-02,0.001,0.0068,0,9.51E-05
2019-04-03,-0.0002,0.0018,0.0021,9.72E-05
2019-04-04,-0.0007,0.001,0.0021,9.66E-05
2019-04-05,0.0009,0.0075,0.0046,9.61E-05
2019-04-06,,,,
2019-04-07,,,,9.63E-05
2019-04-08,0.0048,0.0093,0.001,9.69E-05
2019-04-09,0.0049,-0.0039,-0.0061,9.62E-05
2019-04-10,0.004,0.0093,0.0035,9.48E-05
2019-04-11,-0.0151,-0.0088,0,9.61E-05
2019-04-12,0.0013,0.0058,0.0066,9.85E-05
2019-04-13,,,,
2019-04-14,,,,9.83E-05
2019-04-15,-0.0029,-0.0053,-0.0006,9.83E-05
2019-04-16,-0.0111,0.002,0.0005,9.97E-05
2019-04-17,-0.0003,-0.0025,-0.0023,9.98E-05
2019-04-18,-0.0005,0.0022,0.0016,9.85E-05
2019-04-19,0.0038,,,
2019-04-20,,,,
2019-04-21,,,,9.85E-05
2019-04-22,-0.0025,0.012,0.001,9.95E-05
2019-04-23,-0.0032,0.0021,0.0088,9.88E-05
2019-04-24,0.0047,-0.0046,-0.0022,9.68E-05
2019-04-25,-0.0002,-0.005,-0.0004,9.75E-05
2019-04-26,0.0071,-0.0165,0.0047,9.61E-05
2019-04-27,,,,
2019-04-28,,,,
2019-04-29,-0.0031,-0.0012,0.0011,9.72E-05
2019-04-30,0.0033,0.0037,0.001,9.63E-05
2019-05-01,-0.0012,-0.0001,-0.0075,9.62E-05
2019-05-02,-0.0095,-0.0138,-0.0021,9.79E-05
2019-05-03,0.0073,0.0014,0.0096,9.73E-05
2019-05-04,,,,
2019-05-05,,,,9.73E-05
2019-05-06,0.002,-0.0027,-0.0045,9.61E-05
2019-05-07,0.0014,-0.0103,-0.0165,9.41E-05
2019-05-08,-0.0033,0.0038,-0.0016,9.56E-05
2019-05-09,0.003,-0.0064,-0.003,9.43E-05
2019-05-10,0.0017,0.0008,0.0037,9.51E-05
2019-05-11,,,,
2019-05-12,,,,9.36E-05
2019-05-13,0.0112,-0.0066,-0.0241,9.24E-05
2019-05-14,-0.0042,0.0126,0.008,9.28E-05
2019-05-15,0.0012,0.0063,0.0058,9.14E-05
2019-05-16,-0.0089,0.0125,0.0089,9.21E-05
2019-05-17,-0.0082,-0.0048,-0.0058,9.20E-05
2019-05-18,,,,
2019-05-19,,,,9.23E-05
2019-05-20,0.0013,0.0011,-0.0067,9.30E-05
2019-05-21,-0.0032,-0.0008,0.0085,9.34E-05
2019-05-22,0.0008,-0.0159,-0.0028,9.15E-05
2019-05-23,0.0088,-0.0307,-0.0119,8.93E-05
2019-05-24,-0.0014,0.0105,0.0014,8.94E-05
2019-05-25,,,,
2019-05-26,0.0004,,,
2019-05-27,0.0006,,,8.88E-05
2019-05-28,-0.0061,0.0114,-0.0084,8.72E-05
2019-05-29,0.0031,-0.0058,-0.0069,8.70E-05
2019-05-30,0.0069,-0.0178,0.0021,8.53E-05
2019-05-31,0.014,-0.0335,-0.0132,8.20E-05
2019-06-01,,,,
2019-06-02,,,,8.17E-05
2019-06-03,0.0129,-0.0061,-0.0028,7.98E-05
2019-06-04,0.0006,0.0042,0.0214,8.16E-05
2019-06-05,0.0037,-0.0206,0.0082,8.20E-05
2019-06-06,0.0069,0.0109,0.0061,8.16E-05
2019-06-07,0.0026,0.0105,0.0105,8.01E-05
2019-06-08,,,,
2019-06-09,,,,8.16E-05
2019-06-10,-0.0127,-0.0037,0.0047,8.27E-05
2019-06-11,0.0015,0.0041,-0.0003,8.25E-05
2019-06-12,0.0042,-0.0186,-0.002,8.16E-05
2019-06-13,0.0052,0.0131,0.0041,8.05E-05
2019-06-14,0.0007,0.0048,-0.0016,8.01E-05
2019-06-15,,,,
2019-06-16,,,,8.05E-05
2019-06-17,-0.0013,-0.0059,0.0009,8.04E-05
2019-06-18,0.0058,0.0144,0.0097,7.91E-05
2019-06-19,-0.0015,-0.0047,0.003,7.80E-05
2019-06-20,0.0359,0.0286,0.0095,7.78E-05
2019-06-21,0.0023,0.0024,-0.0013,7.92E-05
2019-06-22,,,,
2019-06-23,,,,7.92E-05
2019-06-24,0.0128,0.0039,-0.0017,7.76E-05
2019-06-25,0.0004,0.0043,-0.0095,7.65E-05
2019-06-26,-0.003,0.0147,-0.0012,7.88E-05
2019-06-27,0.0004,-0.0007,0.0038,7.75E-05
2019-06-28,0.0012,-0.0121,0.0058,7.72E-05
2019-06-29,,,,
2019-06-30,,,,7.86E-05
2019-07-01,-0.0173,0.0002,0.0077,7.82E-05
2019-07-02,0.0135,-0.0257,0.0029,7.60E-05
2019-07-03,0.0092,0.0157,0.0077,7.51E-05
2019-07-04,0.0019,,,7.49E-05
2019-07-05,-0.0165,0.0032,-0.0018,7.84E-05
2019-07-06,,,,
2019-07-07,,,,7.86E-05
2019-07-08,-0.0001,-0.0019,-0.0048,7.88E-05
2019-07-09,0.0004,0.0019,0.0012,7.97E-05
2019-07-10,0.0086,0.0279,0.0045,7.93E-05
2019-07-11,-0.0041,-0.0012,0.0023,8.24E-05
2019-07-12,0.0039,0.0024,0.0046,8.17E-05
2019-07-13,,,,
2019-07-14,,,,8.17E-05
2019-07-15,0.0009,-0.0085,0.0002,8.04E-05
2019-07-16,-0.0016,-0.0184,-0.0034,8.10E-05
2019-07-17,0.0086,-0.0074,-0.0065,7.86E-05
2019-07-18,0.0034,-0.0174,0.0036,7.79E-05
2019-07-19,-0.001,0.008,-0.0062,7.91E-05
2019-07-20,,,,
2019-07-21,,,,7.92E-05
2019-07-22,0.0001,0.0023,0.0028,7.88E-05
2019-07-23,-0.0036,0.0069,0.0068,7.99E-05
2019-07-24,0.0013,-0.0048,0.0047,7.88E-05
2019-07-25,-0.0063,-0.0006,-0.0053,8.01E-05
2019-07-26,0.0033,-0.0018,0.0074,7.98E-05
2019-07-27,,,,
2019-07-28,,,,7.96E-05
2019-07-29,0.0008,0.0044,-0.0016,7.93E-05
2019-07-30,0.0092,0.0075,-0.0026,7.92E-05
2019-07-31,-0.003,0.0019,-0.0109,7.72E-05
2019-08-01,-0.0034,-0.0456,-0.009,7.31E-05
2019-08-02,0.0172,0.0112,-0.0073,7.09E-05
2019-08-03,,,,
2019-08-04,,,,7.11E-05
2019-08-05,0.0131,-0.0141,-0.0298,6.61E-05
2019-08-06,0.0051,-0.0109,0.013,6.60E-05
2019-08-07,0.0233,-0.0253,0.0008,6.62E-05
2019-08-08,-0.0066,0.0175,0.0188,6.61E-05
2019-08-09,-0.0007,0.0139,-0.0066,6.71E-05
2019-08-10,,,,
2019-08-11,,,,6.71E-05
2019-08-12,0.0061,-0.0064,-0.012,6.31E-05
2019-08-13,-0.0023,0.0211,0.0148,6.55E-05
2019-08-14,0.0094,-0.0184,-0.0293,6.09E-05
2019-08-15,0.0021,-0.0089,0.0025,5.78E-05
2019-08-16,-0.005,0.0035,0.0144,6.01E-05
2019-08-17,,,,
2019-08-18,,,,6.05E-05
2019-08-19,-0.0079,0.0087,0.0121,6.18E-05
2019-08-20,0.0028,0.0013,-0.0079,5.97E-05
2019-08-21,-0.0001,0.0004,0.0082,6.12E-05
2019-08-22,-0.0049,-0.0051,-0.0005,6.20E-05
2019-08-23,0.0195,-0.0116,-0.0259,5.90E-05
2019-08-24,,,,
2019-08-25,,,,5.68E-05
2019-08-26,-0.0005,-0.0021,0.011,5.92E-05
2019-08-27,0.0093,0.009,-0.0032,5.67E-05
2019-08-28,-0.0017,0.011,0.0065,5.65E-05
2019-08-29,-0.0054,0.0081,0.0127,5.75E-05
2019-08-30,-0.0049,-0.0162,0.0006,5.77E-05
2019-08-31,,,,
2019-09-01,0.0099,,,
2019-09-02,-0.0019,,,5.79E-05
2019-09-03,0.0094,-0.0116,-0.0069,5.62E-05
2019-09-04,0.0028,0.0287,0.0108,5.66E-05
2019-09-05,-0.0225,0.0014,0.013,6.02E-05
2019-09-06,-0.0066,0.0005,0.0009,6.00E-05
2019-09-07,,,,
2019-09-08,,,,6.00E-05
2019-09-09,-0.003,0.0129,-0.0001,6.33E-05
2019-09-10,-0.0078,0.0017,0.0003,6.71E-05
2019-09-11,0.0026,-0.0151,0.0072,6.71E-05
2019-09-12,0.0028,-0.0019,0.0029,6.84E-05
2019-09-13,-0.0053,0.001,-0.0007,7.31E-05
2019-09-14,,,,
2019-09-15,,,,7.31E-05
2019-09-16,0.008,0.0799,-0.0031,7.09E-05
2019-09-17,0.0014,-0.0354,0.0026,6.96E-05
2019-09-18,0.0015,-0.0087,0.0003,6.92E-05
2019-09-19,-0.0064,0.0036,0,6.87E-05
2019-09-20,0.0057,-0.0026,-0.0049,6.62E-05
2019-09-21,,,,
2019-09-22,,,,6.62E-05
2019-09-23,0.0106,0.0071,-0.0001,6.63E-05
2019-09-24,0.0056,-0.0133,-0.0084,6.35E-05
2019-09-25,-0.0179,-0.0074,0.0062,6.68E-05
2019-09-26,0.0019,-0.0008,-0.0024,6.53E-05
2019-09-27,-0.0034,-0.0044,-0.0053,6.49E-05
2019-09-28,,,,
2019-09-29,,,,6.48E-05
2019-09-30,-0.0223,-0.0146,0.005,6.41E-05
2019-10-01,0.0109,-0.0032,-0.0123,6.29E-05
2019-10-02,0.0127,-0.0128,-0.0179,6.16E-05
2019-10-03,0.004,0.0004,0.008,5.90E-05
2019-10-04,-0.0006,0.0053,0.0142,5.88E-05
2019-10-05,,,,
2019-10-06,,,,5.83E-05
2019-10-07,-0.0056,-0.0006,-0.0045,6.02E-05
2019-10-08,-0.0004,0.0007,-0.0156,5.89E-05
2019-10-09,0.0059,0.0017,0.0091,6.10E-05
2019-10-10,-0.0079,0.0049,0.0064,6.42E-05
2019-10-11,-0.0082,0.0181,0.0109,6.67E-05
2019-10-12,,,,
2019-10-13,,,,
2019-10-14,0.0061,-0.0102,-0.0014,6.60E-05
2019-10-15,-0.0094,-0.0046,0.01,6.81E-05
2019-10-16,0.0071,0.0048,-0.002,6.71E-05
2019-10-17,0.0027,0.0044,0.0028,6.73E-05
2019-10-18,-0.0028,-0.001,-0.0039,6.75E-05
2019-10-19,,,,
2019-10-20,,,,6.69E-05
2019-10-21,-0.0039,-0.0066,0.0069,6.93E-05
2019-10-22,-0.0004,0.0071,-0.0036,6.80E-05
2019-10-23,0.0055,0.0144,0.0028,6.80E-05
2019-10-24,0.0062,0.0042,0.0019,6.81E-05
2019-10-25,0.0005,0.0042,0.0041,6.92E-05
2019-10-27,,,,6.94E-05
2019-10-28,-0.0062,-0.0053,0.0056,7.10E-05
2019-10-29,-0.0034,-0.0001,-0.0008,7.06E-05
2019-10-30,0.0063,-0.0054,0.0033,6.83E-05
2019-10-31,0.0121,-0.0102,-0.003,6.49E-05
2019-11-01,-0.0022,0.023,0.0097,6.59E-05
2019-11-02,,,,
2019-11-03,,,,6.59E-05
2019-11-04,-0.0002,0.0056,0.0037,6.85E-05
2019-11-05,-0.0181,0.0065,-0.0012,7.14E-05
2019-11-06,0.0063,-0.0118,0.0007,7.04E-05
2019-11-07,-0.0179,0.0042,0.0027,7.42E-05
2019-11-08,-0.0024,0.001,0.0026,7.48E-05
2019-11-09,,,,
2019-11-10,,,,
2019-11-11,-0.004,-0.0062,-0.002,7.40E-05
2019-11-12,-0.0023,0.0019,0.0016,7.41E-05
2019-11-13,0.0066,0.0017,0.0007,7.27E-05
2019-11-14,0.0069,-0.0021,0.0008,7.01E-05
2019-11-15,-0.0033,0.008,0.0077,7.06E-05
2019-11-16,,,,
2019-11-17,,,,7.01E-05
2019-11-18,0.0023,-0.0115,0.0005,6.98E-05
2019-11-19,0.0016,-0.0144,-0.0006,6.87E-05
2019-11-20,-0.0001,0.0139,-0.0038,6.72E-05
2019-11-21,-0.0072,0.0131,-0.0016,6.83E-05
2019-11-22,0,-0.0045,0.0022,6.81E-05
2019-11-23,,,,
2019-11-24,,,,6.84E-05
2019-11-25,-0.0046,0.0026,0.0075,6.74E-05
2019-11-26,0.0023,0.0049,0.0022,6.70E-05
2019-11-27,-0.0016,-0.0041,0.0042,6.80E-05
2019-11-28,0.003,,,6.84E-05
2019-11-29,0.0053,-0.0265,-0.004,6.82E-05
2019-11-30,,,,
2019-12-01,,,,6.90E-05
2019-12-02,-0.0024,0.0039,-0.0086,7.01E-05
2019-12-03,0.0104,-0.0001,-0.0066,6.60E-05
2019-12-04,-0.0028,0.0195,0.0063,6.84E-05
2019-12-05,0.0019,0.0022,0.0015,6.96E-05
2019-12-06,-0.012,0.0073,0.0091,7.09E-05
2019-12-07,,,,
2019-12-08,,,,7.09E-05
2019-12-09,0.0002,-0.0026,-0.0032,7.00E-05
2019-12-10,0.0021,0.0037,-0.0011,7.08E-05
2019-12-11,0.0046,-0.0069,0.0029,6.90E-05
2019-12-12,-0.002,0.008,0.0086,7.29E-05
2019-12-13,0.006,0.0104,0.0001,7.01E-05
2019-12-14,,,,
2019-12-15,,,,7.05E-05
2019-12-16,-0.0005,0.0071,0.0071,7.20E-05
2019-12-17,-0.0006,0.0063,0.0003,7.21E-05
2019-12-18,-0.0016,-0.0016,-0.0004,7.39E-05
2019-12-19,0.0037,0.0043,0.0045,7.39E-05
2019-12-20,-0.0022,-0.0038,0.0049,7.38E-05
2019-12-21,,,,
2019-12-22,,,,7.39E-05
2019-12-23,0.0049,-0.0006,0.0009,7.41E-05
2019-12-24,0.011,0.0068,-0.0002,7.32E-05
2019-12-25,0.0023,,,7.33E-05
2019-12-26,0.0044,0.0085,0.0051,7.28E-05
2019-12-27,0.0024,0.0013,0,7.22E-05
2019-12-28,,,,
2019-12-29,,,,7.20E-05
2019-12-30,0.0028,-0.0016,-0.0058,7.25E-05
2019-12-31,0.003,-0.0076,0.0029,7.38E-05
2020-01-01,-0.0014,0.0012,,7.39E-05
2020-01-02,0.0047,0.0001,0.0084,7.22E-05
2020-01-03,0.0159,0.0149,-0.0071,6.90E-05
2020-01-04,,,,
2020-01-05,,,,6.80E-05
2020-01-06,0.0106,0.0029,0.0035,6.96E-05
2020-01-07,0.0035,-0.0051,-0.0028,6.96E-05
2020-01-08,-0.009,-0.0256,0.0049,7.21E-05
2020-01-09,-0.0038,-0.001,0.0067,7.13E-05
2020-01-10,0.0037,-0.0011,-0.0029,7.00E-05
2020-01-11,,,,
2020-01-12,,,,7.00E-05
2020-01-13,-0.0061,-0.0089,0.007,7.11E-05
2020-01-14,-0.0039,0.0034,-0.0015,6.97E-05
2020-01-15,0.0061,-0.0053,0.0019,6.87E-05
2020-01-16,-0.0023,0.0009,0.0084,6.96E-05
2020-01-17,0.0063,0.0025,0.0039,7.02E-05
2020-01-18,,,,
2020-01-19,-0.0021,,,
2020-01-20,0.0027,,,7.01E-05
2020-01-21,-0.0021,-0.0041,-0.0027,6.82E-05
2020-01-22,-0.0008,-0.0156,0.0003,6.80E-05
2020-01-23,0.0056,-0.0117,0.0011,6.66E-05
2020-01-24,0.0042,-0.0178,-0.009,6.48E-05
2020-01-25,,,,
2020-01-26,,,,6.26E-05
2020-01-27,0.0035,-0.0195,-0.0157,6.20E-05
2020-01-28,-0.0048,0.0052,0.0101,6.39E-05
2020-01-29,0.0004,-0.0041,-0.0009,6.08E-05
2020-01-30,0.0103,-0.0169,0.0031,6.12E-05
2020-01-31,-0.001,-0.0082,-0.0177,5.79E-05
2020-02-01,,,,
2020-02-02,,,,5.83E-05
2020-02-03,-0.0034,-0.0192,0.0073,5.87E-05
2020-02-04,-0.017,-0.0027,0.015,6.17E-05
2020-02-05,0.0048,0.0156,0.0113,6.34E-05
2020-02-06,0.0046,0.0024,0.0033,6.32E-05
2020-02-07,0.0022,-0.0026,-0.0054,6.08E-05
2020-02-08,,,,
2020-02-09,,,,6.00E-05
2020-02-10,0.0038,-0.0104,0.0073,6.01E-05
2020-02-11,-0.006,0.0062,0.0017,6.16E-05
2020-02-12,0.001,0.0194,0.0065,6.30E-05
2020-02-13,0.0048,0.005,-0.0016,6.23E-05
2020-02-14,0.0048,0.0056,0.0018,6.11E-05
2020-02-16,0.0015,,,
2020-02-17,0.0005,,,6.07E-05
2020-02-18,0.0088,0.0053,-0.0029,6.00E-05
2020-02-19,0.0049,0.0133,0.0047,6.03E-05
2020-02-20,0.0053,-0.001,-0.0038,5.84E-05
2020-02-21,0.0171,-0.0067,-0.0105,5.67E-05
2020-02-23,,,,5.67E-05
2020-02-24,0.0173,-0.0281,-0.0335,5.27E-05
2020-02-25,-0.0158,-0.0166,-0.0303,5.21E-05
2020-02-26,-0.004,-0.0173,-0.0038,5.13E-05
2020-02-27,0.0013,-0.0221,-0.0442,4.90E-05
2020-02-28,-0.0461,-0.0257,-0.0082,4.47E-05
2020-02-29,,,,
2020-03-01,,,,4.24E-05
2020-03-02,0.0179,0.029,0.046,4.43E-05
2020-03-03,0.0311,0.0061,-0.0281,3.84E-05
2020-03-04,-0.0009,-0.0026,0.0422,4.06E-05
2020-03-05,0.0152,-0.0131,-0.0339,3.53E-05
2020-03-06,0.0026,-0.0551,-0.0171,2.97E-05
2020-03-07,,,,
2020-03-08,,,,1.93E-05
2020-03-09,0.002,-0.1155,-0.076,2.15E-05
2020-03-10,-0.0092,0.0446,0.0494,3.08E-05
2020-03-11,-0.0108,-0.0176,-0.0489,3.37E-05
2020-03-12,-0.0317,-0.041,-0.0951,3.12E-05
2020-03-13,-0.0463,-0.0068,0.0929,3.78E-05
2020-03-14,,,,
2020-03-15,,,,2.62E-05
2020-03-16,-0.0199,-0.065,-0.1198,2.85E-05
2020-03-17,0.0264,-0.0184,0.06,4.11E-05
2020-03-18,-0.0314,-0.0834,-0.0518,4.55E-05
2020-03-19,0.0009,0.0738,0.0047,4.45E-05
2020-03-20,0.0036,-0.0295,-0.0434,3.40E-05
2020-03-21,,,,
2020-03-22,,,,3.05E-05
2020-03-23,0.0559,0.0078,-0.0293,2.93E-05
2020-03-24,0.0595,0.0264,0.0938,3.30E-05
2020-03-25,-0.0165,0.0104,0.0115,3.34E-05
2020-03-26,0.0109,-0.0264,0.0624,3.26E-05
2020-03-27,-0.0159,-0.0174,-0.0337,2.60E-05
2020-03-28,,,,
2020-03-29,,,,2.56E-05
2020-03-30,0.0074,-0.0264,0.0335,2.79E-05
2020-03-31,-0.0292,0.0035,-0.016,2.57E-05
2020-04-01,-0.0033,-0.0329,-0.0441,2.32E-05
2020-04-02,0.0294,0.0681,0.0228,2.35E-05
2020-04-03,0.0042,0.0436,-0.0151,2.30E-05
2020-04-04,,,,
2020-04-05,,,,2.36E-05
2020-04-06,0.0283,-0.0136,0.0703,2.61E-05
2020-04-07,-0.0068,-0.0042,-0.0016,2.79E-05
2020-04-08,0.0009,0.0241,0.0341,2.97E-05
2020-04-09,0.0393,-0.0024,0.0145,2.80E-05
2020-04-10,0.0004,,,
2020-04-11,,,,
2020-04-12,,,,2.79E-05
2020-04-13,0.0053,0.0134,-0.0101,2.96E-05
2020-04-14,0.0053,-0.0056,0.0306,2.88E-05
2020-04-15,-0.0168,-0.0273,-0.022,2.44E-05
2020-04-16,-0.004,-0.0011,0.0058,2.37E-05
2020-04-17,-0.0185,-0.0003,0.0268,2.47E-05
